날짜,시가,고가,저가,종가,거래량,등락률,ticker,name
2025-10-17,7680,7720,7360,7460,345718,-2.864583333333333,082640,동양생명
2025-10-17,6020,6370,5920,5960,149796,-6.289308176100629,001525,동양우
2025-10-17,1347,1355,1326,1339,292094,-0.9615384615384616,018500,동원금속
2025-10-17,42850,43350,42000,42200,50585,-1.0550996483001172,006040,동원산업
2025-10-17,6280,6330,6190,6300,15552,0.6389776357827476,030720,동원수산
2025-10-17,28800,29950,28400,29700,69382,2.2375215146299485,014820,동원시스템즈
2025-10-17,17550,17900,17550,17900,395,1.5891032917139614,014825,동원시스템즈우
2025-10-17,13860,13860,13600,13600,9953,-2.158273381294964,111380,동인기연
2025-10-17,6770,7400,6680,6820,2711908,1.337295690936107,163560,동일고무벨트
2025-10-17,38500,38500,38100,38150,903,-0.13089005235602094,004890,동일산업
2025-10-17,1615,1630,1590,1590,10503,-1.9123997532387416,002690,동일제강
2025-10-17,6230,6330,6180,6190,42401,-0.6420545746388443,000020,동화약품
2025-10-17,600000,722000,598000,697000,503658,15.016501650165019,000150,두산
2025-10-17,393500,432500,378500,420000,10766,6.734434561626429,000157,두산2우B
2025-10-17,71300,73700,71100,71800,424327,-1.7783857729138166,454910,두산로보틱스
2025-10-17,60200,60200,58400,59300,404801,0.16891891891891891,241560,두산밥캣
2025-10-17,81200,83600,79800,80200,7348394,-4.1816009557945035,034020,두산에너빌리티
2025-10-17,400000,448500,370000,439000,114980,9.75,000155,두산우
2025-10-17,33750,33900,32450,32950,1475379,-4.492753623188406,336260,두산퓨얼셀
2025-10-17,7750,7750,7120,7500,98029,-3.225806451612903,33626K,두산퓨얼셀1우
2025-10-17,11650,11680,11260,11350,6670,-3.404255319148936,33626L,두산퓨얼셀2우B
2025-10-17,3500,3525,3450,3500,48644,-0.2849002849002849,016740,두올
2025-10-17,6280,6280,6130,6200,124676,-1.2738853503184715,192650,드림텍
2025-10-17,12010,12010,11760,11840,2530,-0.08438818565400844,024090,디씨엠
2025-10-17,21750,22250,20900,21050,1237574,-4.966139954853273,003160,디아이
2025-10-17,4840,5000,4750,4775,679994,-1.3429752066115703,092200,디아이씨
2025-10-17,3430,3435,3390,3420,83597,-0.2915451895043732,377190,디앤디플랫폼리츠
2025-10-17,4260,4325,4255,4300,44037,0.5847953216374269,013570,디와이
2025-10-17,2355,2360,2300,2305,141570,-2.1231422505307855,024900,디와이덕양
2025-10-17,12280,12440,12180,12330,57600,0.9828009828009828,210540,디와이파워
2025-10-17,17830,19100,17830,18140,1190005,0.11037527593818984,032350,롯데관광개발
2025-10-17,28950,28950,28300,28500,79779,-1.384083044982699,089860,롯데렌탈
2025-10-17,3880,3885,3835,3880,427188,0.0,330590,롯데리츠
2025-10-17,2005,2020,1919,1925,1051527,-3.6536536536536537,000400,롯데손해보험
2025-10-17,67100,67500,66600,66900,43226,-0.5943536404160475,023530,롯데쇼핑
2025-10-17,25650,27450,25200,27100,247004,4.431599229287091,020150,롯데에너지머티리얼즈
2025-10-17,111300,111800,110200,111000,13230,-0.7155635062611807,280360,롯데웰푸드
2025-10-17,20900,20900,20600,20650,12446,-1.1961722488038278,286940,롯데이노베이트
2025-10-17,47250,47450,46700,47000,54140,-0.5291005291005291,004000,롯데정밀화학
2025-10-17,28600,28950,28350,28500,180073,-1.2131715771230502,004990,롯데지주
2025-10-17,31200,31200,30700,30900,542,0.0,00499K,롯데지주우
2025-10-17,115700,115800,113500,114300,14287,-0.4355400696864111,005300,롯데칠성
2025-10-17,68700,68700,67600,67900,438,-0.14705882352941177,005305,롯데칠성우
2025-10-17,71500,74800,71300,73100,231632,1.5277777777777777,011170,롯데케미칼
2025-10-17,7570,7580,7460,7550,22032,-0.13227513227513227,071840,롯데하이마트
2025-10-17,815,819,808,812,171949,-0.36809815950920244,027740,마니커
2025-10-17,1506,1506,1500,1505,64319,0.0,357430,마스턴프리미어리츠
2025-10-17,51300,51500,48750,51100,26798,-0.3898635477582846,001080,만호제강
2025-10-17,11400,11410,11350,11350,1278698,-0.5258545135845749,088980,맥쿼리인프라
2025-10-17,5250,5310,5250,5290,86597,-0.3766478342749529,094800,맵스리얼티1
2025-10-17,113000,113200,111400,111800,168796,-1.6710642040457344,138040,메리츠금융지주
2025-10-17,1331,1334,1285,1314,66990,-1.2772351615326822,090370,메타랩스
2025-10-17,313,314,306,310,1103486,-2.2082018927444795,118000,메타케어
2025-10-17,1777,1777,1684,1684,110877,-3.7714285714285714,017180,명문제약
2025-10-17,8890,9490,8860,9400,510143,5.499438832772166,009900,명신산업
2025-10-17,96000,98800,90400,91200,438377,-5.687693898655636,317450,명인제약
2025-10-17,2385,2395,2330,2345,74125,-1.6771488469601679,012690,모나리자
2025-10-17,2070,2070,2005,2035,109884,-0.4889975550122249,005360,모나미
2025-10-17,3965,3965,3815,3825,111769,-2.918781725888325,070960,모나용평
2025-10-17,10250,10430,10150,10430,72266,1.557935735150925,009680,모토닉
2025-10-17,2610,2635,2590,2610,58585,0.0,009580,무림P&P
2025-10-17,2000,2030,1989,2020,200135,0.4975124378109453,009200,무림페이퍼
2025-10-17,7970,8070,7840,7860,43372,-1.3801756587202008,033920,무학
2025-10-17,2220,2530,2205,2280,1768932,2.013422818791946,008420,문배철강
2025-10-17,12170,12180,11550,11580,52141,-4.84798685291701,025560,미래산업
2025-10-17,849,853,824,832,69188,-2.0023557126030624,007120,미래아이앤지
2025-10-17,2685,2685,2645,2670,69876,-0.5586592178770949,396690,미래에셋글로벌리츠
2025-10-17,2805,2810,2770,2780,25978,-0.8912655971479502,357250,미래에셋맵스리츠
2025-10-17,8060,8160,7910,7970,143623,-2.208588957055215,085620,미래에셋생명
2025-10-17,21800,22150,21350,21550,2192226,-2.9279279279279278,006800,미래에셋증권
2025-10-17,9770,9780,9430,9560,688793,-3.2388663967611335,00680K,미래에셋증권2우B
2025-10-17,10590,10620,10240,10300,118384,-3.5580524344569286,006805,미래에셋증권우
2025-10-17,37700,38500,37500,38100,113770,0.1314060446780552,081660,미스토홀딩스
2025-10-17,159300,160800,158000,158000,1959,-1.8023617153511498,002840,미원상사
2025-10-17,137100,138900,135800,137100,637,-1.2247838616714697,268280,미원에스씨
2025-10-17,70400,70400,69800,70200,8,-0.2840909090909091,107590,미원홀딩스
2025-10-17,85500,88500,85500,88400,1163,3.8777908343125738,134380,미원화학
2025-10-17,107000,109800,105300,107000,1118,0.0,003650,미창석유
2025-10-17,5790,5790,5620,5640,58756,-1.7421602787456445,377740,바이오노트
2025-10-17,5050,5080,4945,5080,75721,0.594059405940594,003610,방림
2025-10-17,13970,13970,13420,13450,76835,-2.74765003615329,035150,백산
2025-10-17,0,0,0,1935,0,0.0,002410,범양건영
2025-10-17,1864,1864,1838,1842,180578,-1.1802575107296138,007210,벽산
2025-10-17,1030,1033,1021,1028,125202,-0.1941747572815534,002760,보락
2025-10-17,8400,8420,8290,8330,132195,-0.7151370679380215,003850,보령
2025-10-17,447,454,445,452,465210,1.1185682326621924,000890,보해양조
2025-10-17,3610,3690,3600,3610,509371,-0.13831258644536654,003000,부광약품
2025-10-17,65600,65800,62900,63000,44202,-4.689863842662632,001270,부국증권
2025-10-17,26850,27150,26550,26900,3555,-0.5545286506469501,001275,부국증권우
2025-10-17,2260,2480,2210,2280,451288,0.8849557522123894,026940,부국철강
2025-10-17,86800,86800,84200,84800,2938,-1.5098722415795587,011390,부산산업
2025-10-17,0,0,0,486,0,0.0,005030,부산주공
2025-10-17,740,746,734,740,182407,-0.8042895442359249,002070,비비안
2025-10-17,5690,5780,5500,5520,28550,-2.987697715289982,100220,비상교육
2025-10-17,17240,17460,16950,17120,636522,-0.5229517722254503,090460,비에이치
2025-10-17,74400,74400,72300,72800,62288,-2.1505376344086025,005180,빙그레
2025-10-17,38100,38350,37450,37700,23449,-1.4379084967320261,003960,사조대림
2025-10-17,1160,1164,1143,1146,755622,-1.206896551724138,008040,사조동아원
2025-10-17,45650,46750,44900,45050,5987,-1.3143483023001095,007160,사조산업
2025-10-17,9080,9170,8800,8810,64165,-4.030501089324619,014710,사조씨푸드
2025-10-17,9640,9640,9210,9470,13707,-0.3157894736842105,006090,사조오양
2025-10-17,135000,139200,130900,132000,1064793,-4.693140794223827,062040,산일전기
2025-10-17,0,0,0,347,0,0.0,001470,삼부토건
2025-10-17,28050,28350,27300,27850,838846,-1.5901060070671376,028050,삼성E&A
2025-10-17,4440,4450,4410,4445,95232,0.0,448730,삼성FN리츠
2025-10-17,234000,259500,232000,255500,2155134,8.26271186440678,006400,삼성SDI
2025-10-17,139600,153100,138800,149100,35411,6.881720430107527,006405,삼성SDI우
2025-10-17,14400,14500,13940,14010,91819,-2.164804469273743,006660,삼성공조
2025-10-17,214500,216500,208500,210500,433956,-2.995391705069124,028260,삼성물산
2025-10-17,138600,138600,134000,135300,11810,-2.451333813987022,02826K,삼성물산우B
2025-10-17,1127000,1133000,1110000,1117000,77546,-1.412180052956752,207940,삼성바이오로직스
2025-10-17,161100,161100,156200,156700,241728,-3.9239730226854688,032830,삼성생명
2025-10-17,169500,170000,165400,165500,220623,-1.2529832935560858,018260,삼성에스디에스
2025-10-17,200000,208000,199000,207000,561052,2.729528535980149,009150,삼성전기
2025-10-17,88900,91100,88100,91100,31322,2.359550561797753,009155,삼성전기우
2025-10-17,97200,99100,96700,97900,22190608,0.2047082906857728,005930,삼성전자
2025-10-17,74800,76000,74400,75000,3529595,0.13351134846461948,005935,삼성전자우
2025-10-17,1579,1579,1537,1546,372307,-2.089930335655478,001360,삼성제약
2025-10-17,22450,22700,22200,22550,5457195,1.1210762331838564,010140,삼성중공업
2025-10-17,74900,74900,73300,74400,371665,-1.5873015873015872,016360,삼성증권
2025-10-17,16900,16900,16130,16150,19242,-3.003003003003003,068290,삼성출판사
2025-10-17,49400,49750,48950,49450,68059,-0.4028197381671702,029780,삼성카드
2025-10-17,446000,448000,436500,436500,99389,-3.107658157602664,000810,삼성화재
2025-10-17,338500,339500,334000,336500,17188,-0.8836524300441826,000815,삼성화재우
2025-10-17,23550,26300,22900,25400,405057,8.085106382978724,006110,삼아알미늄
2025-10-17,51500,52100,51200,51600,7108,0.1941747572815534,145990,삼양사
2025-10-17,35850,35950,35750,35950,1802,0.2789400278940028,145995,삼양사우
2025-10-17,1389000,1390000,1315000,1326000,76646,-3.2116788321167884,003230,삼양식품
2025-10-17,52700,53300,52700,52900,419,-0.5639097744360901,002170,삼양통상
2025-10-17,15190,15190,14850,14950,53637,-1.5151515151515151,272550,삼양패키징
2025-10-17,101900,104200,100600,100800,26719,-1.1764705882352942,000070,삼양홀딩스
2025-10-17,4750,4790,4570,4610,303241,-2.845100105374078,003720,삼영
2025-10-17,15270,15290,15080,15190,16125,-0.5239030779305829,002810,삼영무역
2025-10-17,10500,10790,10440,10780,77426,2.3741690408357075,005680,삼영전자
2025-10-17,2430,2467,2415,2425,28239,0.0,023000,삼원강재
2025-10-17,0,0,0,9960,0,0.0,004380,삼익THK
2025-10-17,1216,1216,1200,1200,94979,-1.1532125205930808,002450,삼익악기
2025-10-17,4900,4900,4560,4695,59261,-0.7399577167019027,004440,삼일씨엔에스
2025-10-17,9840,9850,9640,9700,146044,-1.2219959266802443,000520,삼일제약
2025-10-17,28850,29000,28650,28750,1014,-0.1736111111111111,009770,삼정펄프
2025-10-17,19630,19650,19490,19560,33558,-0.6097560975609756,005500,삼진제약
2025-10-17,126300,126700,123000,126000,8023,0.0,004690,삼천리
2025-10-17,3400,3400,3360,3385,37651,-0.4411764705882353,010960,삼호개발
2025-10-17,34200,34850,33800,33800,180,-2.0289855072463765,004450,삼화왕관
2025-10-17,35800,37300,35400,36200,103868,1.6853932584269662,009470,삼화전기
2025-10-17,3615,3615,3500,3550,261966,-1.9337016574585635,011230,삼화전자
2025-10-17,34500,36150,34150,34250,347516,0.5873715124816447,001820,삼화콘덴서
2025-10-17,5970,5980,5930,5970,22084,0.0,000390,삼화페인트
2025-10-17,743,743,715,715,462718,-4.793608521970706,001290,상상인증권
2025-10-17,2740,2740,2695,2715,91783,-1.2727272727272727,041650,상신브레이크
2025-10-17,3220,3265,3170,3210,8597,0.7849293563579277,075180,새론오토모티브
2025-10-17,49200,58500,48500,52200,932185,5.030181086519115,007540,샘표
2025-10-17,27700,29500,27000,27900,364610,0.5405405405405406,248170,샘표식품
2025-10-17,9170,9340,9000,9190,48205,0.5470459518599562,007860,서연
2025-10-17,11860,12330,11830,12110,301867,1.3389121338912133,200880,서연이화
2025-10-17,62400,62900,61900,62600,6512,-0.47694753577106513,017390,서울가스
2025-10-17,50100,50200,48850,49100,53017,-2.9644268774703555,031210,서울보증보험
2025-10-17,158,160,157,160,4124381,0.628930817610063,004410,서울식품
2025-10-17,1210,1390,1210,1390,90965,15.833333333333332,004415,서울식품우
2025-10-17,1167,1167,1142,1142,350865,-2.2260273972602738,021050,서원
2025-10-17,25750,25800,25050,25200,38967,-2.1359223300970873,008490,서흥
2025-10-17,0,0,0,3000,0,0.0,007610,선도전기
2025-10-17,10640,10720,10240,10360,114044,-4.516129032258064,136490,선진
2025-10-17,1154,1177,1136,1158,56897,0.34662045060658575,014910,성문전자
2025-10-17,4295,4385,4235,4370,6815,4.295942720763723,014915,성문전자우
2025-10-17,9630,9750,9500,9520,59564,-1.142263759086189,004980,성신양회
2025-10-17,11300,11470,11100,11190,3724,0.2688172043010753,004985,성신양회우
2025-10-17,451,465,418,422,3208260,-4.524886877828054,011300,성안머티리얼스
2025-10-17,1645,1655,1614,1654,75296,0.06049606775559589,000180,성창기업지주
2025-10-17,5550,5630,5430,5630,7170,1.4414414414414414,002420,세기상사
2025-10-17,13700,13740,13420,13700,54283,0.0,004360,세방
2025-10-17,8640,8650,8540,8570,2660,-0.6952491309385863,004365,세방우
2025-10-17,64100,65700,63800,65100,40455,0.6182380216383307,004490,세방전지
2025-10-17,25500,25650,25000,25200,156038,-1.1764705882352942,001430,세아베스틸지주
2025-10-17,125800,127400,124400,126100,6756,0.3980891719745223,306200,세아제강
2025-10-17,146900,148000,143000,146300,14808,-1.3486176668914363,003030,세아제강지주
2025-10-17,15580,15580,15400,15440,14911,-0.8985879332477535,019440,세아특수강
2025-10-17,117700,120400,117300,119200,550,1.274426508071368,058650,세아홀딩스
2025-10-17,1144,1168,1137,1155,217600,0.9615384615384616,013000,세우글로벌
2025-10-17,320,320,275,310,11885778,14.391143911439114,091090,세원이앤씨
2025-10-17,11020,11020,10770,10770,17303,-1.3736263736263736,021820,세원정공
2025-10-17,2575,2575,2520,2560,25561,-0.7751937984496124,067830,세이브존I&C
2025-10-17,21700,22200,20050,20100,1586713,-4.964539007092199,075580,세진중공업
2025-10-17,174200,176500,173050,175000,463695,-0.5681818181818182,068270,셀트리온
2025-10-17,8520,9070,8480,8920,479566,3.6004645760743323,336370,솔루스첨단소재
2025-10-17,1810,1837,1791,1830,79810,1.1049723756906076,33637K,솔루스첨단소재1우
2025-10-17,3645,3805,3645,3785,9044,0.7989347536617843,33637L,솔루스첨단소재2우B
2025-10-17,16990,17330,16760,16990,221200,0.0,248070,솔루엠
2025-10-17,9620,9770,9540,9690,42427,0.7276507276507277,004430,송원산업
2025-10-17,1818,1847,1810,1811,161291,0.4994450610432853,017550,수산세보틱스
2025-10-17,21600,21650,20800,20950,47762,-4.118993135011442,126720,수산인더스트리
2025-10-17,4930,4945,4890,4925,43820,-0.40444893832153694,053210,스카이라이프
2025-10-17,0,0,0,2035,0,0.0,204210,스타에스엠리츠
2025-10-17,10540,10540,10220,10460,45826,-0.38095238095238093,026890,스틱인베스트먼트
2025-10-17,25050,25050,24400,24400,1357,-2.5948103792415167,134790,시디즈
2025-10-17,38700,38700,37900,38050,62871,-1.4248704663212435,462870,시프트업
2025-10-17,11860,11860,11060,11190,77894,-5.887300252312868,016590,신대양제지
2025-10-17,43650,44500,43150,43350,8822,-1.4772727272727273,029530,신도리코
2025-10-17,9170,9170,8940,9020,35435,-0.6607929515418502,004970,신라교역
2025-10-17,1820,1835,1786,1787,2127045,-2.6158038147138964,011930,신성이엔지
2025-10-17,176800,178900,174000,175300,27208,-0.8484162895927602,004170,신세계
2025-10-17,14320,14320,13960,13980,69412,-3.5196687370600417,035510,신세계 I&C
2025-10-17,9880,9890,9730,9820,63547,-0.10172939979654119,031430,신세계인터내셔날
2025-10-17,37300,38000,36700,36850,6878,-1.2064343163538873,031440,신세계푸드
2025-10-17,7000,7420,6930,7060,955622,0.2840909090909091,006880,신송홀딩스
2025-10-17,13900,13930,13210,13360,12805,-4.0918880114860015,005800,신영와코루
2025-10-17,136600,136600,133300,133500,16060,-3.1204644412191582,001720,신영증권
2025-10-17,1687,1688,1639,1648,939831,-2.3696682464454977,009270,신원
2025-10-17,1327,1330,1315,1323,239840,-0.6010518407212623,002700,신일전자
2025-10-17,1238,1300,1233,1290,419832,4.20032310177706,002870,신풍
2025-10-17,13130,13200,12790,12810,255910,-2.437166793602437,019170,신풍제약
2025-10-17,23150,23200,22800,23000,3294,-0.8620689655172413,019175,신풍제약우
2025-10-17,1410,1414,1400,1401,149719,-0.9193776520509194,481850,신한글로벌액티브리츠
2025-10-17,3435,3435,3395,3415,79976,-0.7267441860465116,404990,신한서부티엔디리츠
2025-10-17,5560,5570,5495,5550,192555,-0.1798561151079137,293940,신한알파리츠
2025-10-17,72000,73700,71400,73100,1129250,0.5502063273727648,055550,신한지주
2025-10-17,13750,14110,13620,13830,10916,0.5818181818181818,004080,신흥
2025-10-17,0,0,0,2690,0,0.0,102280,쌍방울
2025-10-17,1613,1629,1520,1605,268599,-0.37243947858473,004770,써니전자
2025-10-17,11630,11830,11510,11630,2544,0.0,403550,쏘카
2025-10-17,1228,1230,1178,1208,64193,-1.868399675060926,004920,씨아이테크
2025-10-17,44100,44350,43500,44000,223215,-1.5659955257270695,112610,씨에스윈드
2025-10-17,9500,10070,9230,9540,50665,2.0320855614973263,480370,씨케이솔루션
2025-10-17,4960,5000,4870,4910,7277,-1.5045135406218655,308170,씨티알모빌리티
2025-10-17,1320,1320,1305,1307,154193,-1.3584905660377358,008700,아남전자
2025-10-17,118200,118400,117100,117700,103695,-0.6751054852320675,090430,아모레퍼시픽
2025-10-17,39350,39650,38850,39050,18428,-1.3888888888888888,090435,아모레퍼시픽우
2025-10-17,25850,26200,25500,25500,123298,-2.2988505747126435,002790,아모레퍼시픽홀딩스
2025-10-17,21000,21000,20600,20600,7132,-1.4354066985645932,00279K,아모레퍼시픽홀딩스3우C
2025-10-17,10840,10880,10690,10730,25847,-1.014760147601476,002795,아모레퍼시픽홀딩스우
2025-10-17,348500,358000,345000,352000,2943,2.0289855072463765,002030,아세아
2025-10-17,12410,12790,12410,12480,101820,0.8077544426494345,183190,아세아시멘트
2025-10-17,7660,7700,7430,7580,128268,-1.5584415584415585,002310,아세아제지
2025-10-17,2125,2125,2030,2080,126445,-1.8867924528301887,012170,아센디오
2025-10-17,11650,11700,11570,11680,3880,-0.0855431993156544,267850,아시아나IDT
2025-10-17,9030,9060,8990,9010,118543,-0.5518763796909493,020560,아시아나항공
2025-10-17,8120,8120,8000,8030,30147,-1.1083743842364533,122900,아이마켓코리아
2025-10-17,18360,18590,18120,18420,28107,1.208791208791209,010780,아이에스동서
2025-10-17,587,592,568,573,493861,-3.0456852791878175,031820,아이티센씨티에스
2025-10-17,3485,3485,3420,3450,36732,-1.0043041606886656,139990,아주스틸
2025-10-17,1022,1026,1018,1026,34907,0.3913894324853229,009320,아진전자부품
2025-10-17,2090,2105,2035,2065,336555,0.0,001780,알루코
2025-10-17,14890,14980,14710,14980,39133,0.6044325050369375,018250,애경산업
2025-10-17,10650,11500,10420,10870,2219117,2.257761053621825,161000,애경케미칼
2025-10-17,567,567,551,561,246970,0.0,011090,에넥스
2025-10-17,9620,9780,9500,9580,130255,-1.0330578512396695,137310,에스디바이오센서
2025-10-17,36150,36850,36000,36400,135246,-0.6821282401091405,005850,에스엘
2025-10-17,2575,2700,2250,2250,5586978,-8.72210953346856,010580,에스엠벡셀
2025-10-17,77100,78800,76400,76800,34713,-1.2853470437017995,012750,에스원
2025-10-17,1350,1350,1271,1286,142467,-1.228878648233487,023960,에쓰씨엔지니어링
2025-10-17,1872,1872,1855,1862,173482,-0.32119914346895073,298690,에어부산
2025-10-17,0,0,0,3130,0,0.0,140910,에이리츠
2025-10-17,10080,10150,9970,10100,240670,-0.5905511811023622,078520,에이블씨엔씨
2025-10-17,513,523,506,507,154386,-1.5533980582524272,015260,에이엔피
2025-10-17,622,627,605,608,3038938,-3.492063492063492,007460,에이프로젠
2025-10-17,593,593,561,563,1001451,-5.059021922428331,003060,에이프로젠바이오로직스
2025-10-17,6830,6840,6440,6550,214109,-3.81791483113069,244920,에이플러스에셋
2025-10-17,242500,245000,234500,239500,333799,-1.2371134020618557,278470,에이피알
2025-10-17,63300,69200,60900,65800,4760702,3.7854889589905363,450080,에코프로머티
2025-10-17,693,702,670,670,751404,-4.694167852062589,019490,엑시큐어하이트론
2025-10-17,211500,211500,200000,202000,123009,-4.038004750593824,036570,엔씨소프트
2025-10-17,1279,1292,1208,1209,1087338,-5.1020408163265305,085310,엔케이
2025-10-17,1742,1742,1703,1718,543192,-1.377726750861079,900140,엘브이엠씨홀딩스
2025-10-17,102100,114000,98700,111000,2508939,12.804878048780488,066970,엘앤에프
2025-10-17,31750,32450,31650,31950,103221,-0.31201248049922,097520,엠씨넥스
2025-10-17,188600,188600,178000,179400,19742,-3.858520900321544,484870,엠앤씨솔루션
2025-10-17,4385,4415,4350,4415,40596,-0.22598870056497175,014440,영보화학
2025-10-17,61100,61700,60600,60900,31433,-1.2965964343598055,111770,영원무역
2025-10-17,132000,134900,131400,133300,14966,-0.07496251874062969,009970,영원무역홀딩스
2025-10-17,1980,1980,1965,1967,181006,-0.906801007556675,003520,영진약품
2025-10-17,47250,47600,45300,45300,33297,-5.230125523012552,000670,영풍
2025-10-17,1001,1001,980,995,127395,-0.20060180541624875,006740,영풍제지
2025-10-17,888,912,883,901,154493,1.4639639639639639,012280,영화금속
2025-10-17,579,597,568,581,277248,-0.5136986301369862,012160,영흥
2025-10-17,392000,395500,391000,394000,6203,-0.12674271229404308,007310,오뚜기
2025-10-17,574,575,550,552,977325,-3.8327526132404177,002630,오리엔트바이오
2025-10-17,100900,101400,100000,100500,102271,-0.9852216748768473,271560,오리온
2025-10-17,19600,19600,19140,19200,133571,-2.488572879634332,001800,오리온홀딩스
2025-10-17,528,534,518,519,148679,-2.6266416510318953,005320,온타이드
2025-10-17,3230,3235,3035,3065,1013506,-5.255023183925812,011690,와이투솔루션
2025-10-17,25250,25500,25050,25350,1485449,-1.1695906432748537,316140,우리금융지주
2025-10-17,16850,17360,16740,16740,1915,-0.6528189910979229,006980,우성
2025-10-17,6840,6840,6590,6760,38923,-1.6011644832605532,017370,우신시스템
2025-10-17,16700,18120,16370,16960,2166312,-2.360391479562464,105840,우진
2025-10-17,3050,3105,3035,3065,6340,1.490066225165563,010400,우진아이엔에스
2025-10-17,2065,2160,2065,2090,14134,0.0,049800,우진플라임
2025-10-17,3925,3960,3820,3860,577812,-1.6560509554140128,016880,웅진
2025-10-17,1520,1535,1511,1514,141704,-0.9810333551340745,095720,웅진씽크빅
2025-10-17,14240,14480,14240,14240,733,0.0,005820,원림
2025-10-17,0,0,0,545,0,0.0,010600,웰바이오텍
2025-10-17,325,327,315,320,209171,-1.5384615384615385,008600,윌비스
2025-10-17,19280,19280,18750,18760,56478,-2.7979274611398965,033270,유나이티드제약
2025-10-17,76600,76800,75500,75700,20933,-0.6561679790026247,014830,유니드
2025-10-17,3635,3695,3530,3695,13739,1.6506189821182942,446070,유니드비티플러스
2025-10-17,4760,4805,4650,4725,565396,-1.8691588785046727,000910,유니온
2025-10-17,2000,2060,1875,1907,3589558,-8.973747016706444,047400,유니온머티리얼
2025-10-17,1371,1419,1329,1377,411149,1.5486725663716814,011330,유니켐
2025-10-17,7280,7280,6810,6830,341037,-6.310013717421124,077500,유니퀘스트
2025-10-17,2015,2040,1988,1991,36237,-0.400200100050025,002920,유성기업
2025-10-17,5660,5680,5620,5620,5247,-0.17761989342806395,000700,유수홀딩스
2025-10-17,3820,3820,3700,3730,384092,-2.356020942408377,003470,유안타증권
2025-10-17,3770,3775,3660,3670,96901,-1.3440860215053763,003475,유안타증권우
2025-10-17,5480,5540,5410,5490,58253,0.18248175182481752,072130,유엔젤
2025-10-17,4300,4355,4250,4300,48976,-0.5780346820809248,000220,유유제약
2025-10-17,4765,4805,4665,4700,5370,-1.3641133263378804,000225,유유제약1우
2025-10-17,10600,10600,10540,10580,274,0.0,000227,유유제약2우B
2025-10-17,3750,3750,3630,3650,916875,-3.5667107001321003,001200,유진투자증권
2025-10-17,116700,117500,114800,116700,274346,-0.08561643835616438,000100,유한양행
2025-10-17,105500,105500,103500,104600,3237,-0.19083969465648853,000105,유한양행우
2025-10-17,2790,2800,2700,2735,39103,-1.971326164874552,003460,유화증권
2025-10-17,2615,2615,2610,2610,411,-0.5714285714285714,003465,유화증권우
2025-10-17,34950,39200,34050,38150,941694,11.06259097525473,008730,율촌화학
2025-10-17,4820,4920,4760,4815,122523,-0.7216494845360825,008250,이건산업
2025-10-17,4915,4920,4785,4805,349032,-2.33739837398374,025820,이구산업
2025-10-17,17800,17800,17520,17520,119828,-1.295774647887324,214320,이노션
2025-10-17,4730,4730,4665,4705,44410,-0.2120890774125133,088260,이리츠코크렙
2025-10-17,72900,73200,72000,72800,120379,-0.9523809523809524,139480,이마트
2025-10-17,55500,57000,54300,55000,729710,-0.9009009009009009,457190,이수스페셜티케미컬
2025-10-17,82700,88000,81000,84900,2575192,2.6602176541717046,007660,이수페타시스
2025-10-17,5660,5850,5610,5850,164765,5.786618444846293,005950,이수화학
2025-10-17,623,623,600,601,313886,-3.5313001605136436,015020,이스타코
2025-10-17,0,0,0,511,0,0.0,074610,이엔플러스
2025-10-17,11240,11250,11010,11050,14838,-0.54005400540054,102460,이연제약
2025-10-17,1459,1474,1441,1455,155829,-0.2741603838245374,084680,이월드
2025-10-17,3820,3840,3820,3830,38650,0.0,350520,이지스레지던스리츠
2025-10-17,4265,4295,4210,4235,202883,-0.9356725146198831,334890,이지스밸류플러스리츠
2025-10-17,12100,12360,12090,12250,689,0.1635322976287817,000760,이화산업
2025-10-17,1150,1150,1104,1109,528687,-4.3140638481449525,014990,인디에프
2025-10-17,12510,12510,12070,12300,9939,-1.6786570743405276,101140,인바이오젠
2025-10-17,745,748,710,717,260090,-3.6290322580645165,006490,인스코비
2025-10-17,5800,5910,5730,5820,50274,0.3448275862068966,023800,인지컨트롤스
2025-10-17,26150,26200,26000,26100,1118,0.0,034590,인천도시가스
2025-10-17,2750,2760,2690,2725,80456,-0.9090909090909091,129260,인터지스
2025-10-17,6590,6590,6320,6530,18862,0.46153846153846156,023810,인팩
2025-10-17,22800,22850,21500,21900,1645213,-3.3112582781456954,249420,일동제약
2025-10-17,8910,8910,8420,8500,152285,-4.49438202247191,000230,일동홀딩스
2025-10-17,1331,1331,1286,1297,165531,-1.6679302501895377,013360,일성건설
2025-10-17,24050,24800,23600,23800,8139,-1.6528925619834711,003120,일성아이에스
2025-10-17,11630,11640,11160,11200,49139,-3.697334479793637,003200,일신방직
2025-10-17,2080,2080,2000,2010,731376,-2.898550724637681,007110,일신석재
2025-10-17,0,0,0,13050,0,0.0,007570,일양약품
2025-10-17,0,0,0,12980,0,0.0,007575,일양약품우
2025-10-17,19150,19840,18200,18350,114772,-7.603222557905337,008500,일정실업
2025-10-17,14400,16360,14400,14760,879428,0.13568521031207598,081000,일진다이아
2025-10-17,0,0,0,902,0,0.0,020760,일진디스플
2025-10-17,42000,43150,41450,42050,1039568,-1.2910798122065728,103590,일진전기
